ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.563202.peg.6258	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6259	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6260	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6261	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6262	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6263	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6264	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6265	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6266	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6267	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6268	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6269	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6270	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6271	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6272	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6273	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6274	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6275	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6276	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6277	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6278	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6279	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6280	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.6281	2.1	Streptomyces sp. CC224B	lanthipeptide	lanthipeptide	blasticidin S	7
fig|6666666.563202.peg.5658	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5659	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5660	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5661	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5662	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5663	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5664	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5665	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5666	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5667	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5668	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5669	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5670	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5671	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5672	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5673	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5674	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5675	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5676	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5677	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5678	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5679	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5680	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5681	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5682	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5683	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5684	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5685	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5686	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5687	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5688	4.1	Streptomyces sp. CC224B	NRPS-like	NRPS-like	telomycin	17
fig|6666666.563202.peg.5822	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5823	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5824	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5825	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5826	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5827	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5828	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5829	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5830	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5831	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5832	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5833	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5834	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5835	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5836	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5837	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5838	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5839	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5840	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5841	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5842	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5843	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5844	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5845	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5846	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5847	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5848	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5849	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5850	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5851	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5852	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5853	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5854	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5855	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.5856	11.1	Streptomyces sp. CC224B	NRPS	NRPS	polyoxypeptin	8
fig|6666666.563202.peg.6194	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6195	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6196	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6197	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6198	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6199	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6200	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6201	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6202	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6203	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.6204	23.1	Streptomyces sp. CC224B	melanin	melanin	istamycin	7
fig|6666666.563202.peg.2739	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2740	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2741	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2742	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2743	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2744	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2745	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2746	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2747	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2748	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2749	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.peg.2750	24.1	Streptomyces sp. CC224B	lassopeptide	lassopeptide	SSV-2083	54
fig|6666666.563202.rna.57	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6515	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6516	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6517	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6518	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6519	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6520	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6521	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6522	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6523	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6524	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6525	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6526	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.rna.58	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.6527	27.1	Streptomyces sp. CC224B	bacteriocin	bacteriocin		
fig|6666666.563202.peg.4528	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4529	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4530	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4531	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4532	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4533	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4534	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4535	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4536	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4537	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4538	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4539	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4540	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4541	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4542	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4543	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
fig|6666666.563202.peg.4544	30.1	Streptomyces sp. CC224B	terpene	terpene	carotenoid	63
