ID	Region	Organism	Type1	Type2	Product	Similarity
fig|6666666.563200.peg.6153	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6154	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6155	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6156	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6157	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6158	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6159	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6160	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6161	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6162	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6163	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6164	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6165	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6166	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6167	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6168	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6169	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.6170	1.1	Streptomyces sp. CC216B	lanthipeptide	lanthipeptide	carbapenem MM4550	6
fig|6666666.563200.peg.3788	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3789	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3790	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3791	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3792	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3793	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3794	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3795	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3796	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3797	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3798	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3799	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3800	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3801	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3802	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3803	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3804	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3805	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3806	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3807	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3808	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3809	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3810	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3811	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3812	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3813	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3814	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3815	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3816	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3817	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3818	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3819	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3820	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3821	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3822	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3823	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3824	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3825	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3826	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3827	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3828	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.3829	2.1	Streptomyces sp. CC216B	NRPS	T1PKS	kanamycin	2
fig|6666666.563200.peg.38	9.1	Streptomyces sp. CC216B	NRPS	NRPS	daptomycin	4
fig|6666666.563200.peg.39	9.1	Streptomyces sp. CC216B	NRPS	NRPS	daptomycin	4
fig|6666666.563200.peg.1697	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1698	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1699	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1700	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1701	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1702	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1703	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1704	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1705	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1706	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1707	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1708	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1709	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1710	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1711	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1712	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1713	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1714	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1715	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1716	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1717	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1718	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1719	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1720	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1721	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1722	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1723	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1724	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1725	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1726	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1727	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1728	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1729	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.1730	11.1	Streptomyces sp. CC216B	NRPS	NRPS	tetronasin	11
fig|6666666.563200.peg.7374	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7375	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7376	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7377	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7378	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7379	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7380	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.7381	21.1	Streptomyces sp. CC216B	melanin	melanin	melanin	100
fig|6666666.563200.peg.1005	24.1	Streptomyces sp. CC216B	NRPS	NRPS	virginiamycin S1	11
